student_id,department,course,semester,enrollment_status,gender,year,age,gpa,credits,tuition_fee,scholarship_amount,enrollment_date
STU02887,Mathematics,Calculus II,Spring 2025,Enrolled,Female,Freshman,19,3.8,3,11653.09,4143.78,2025-01-23
STU02888,Chemistry,Physical Chemistry,Fall 2024,Waitlisted,Female,Graduate,25,3.22,2,23914.76,10726.84,2024-09-01
STU02889,History,Modern History,Spring 2024,Completed,Male,Freshman,24,3.13,1,14339.83,7983.06,2024-01-11
STU02890,Business Administration,Marketing,Fall 2024,Enrolled,Female,Senior,20,2.8,3,24948.3,14107.2,2024-08-24
STU02891,Chemistry,Organic Chemistry,Spring 2025,Completed,Male,Senior,26,2.75,2,22485.94,804.63,2025-01-24
STU02892,Business Administration,Entrepreneurship,Spring 2025,Completed,Female,Senior,29,3.29,2,24823.03,6290.07,2025-01-15
STU02893,English,Poetry,Fall 2023,Completed,Male,Senior,22,2.28,3,12497.05,5998.19,2023-09-05
STU02894,History,European History,Spring 2025,Enrolled,Male,Sophomore,24,2.97,2,11083.65,3119.04,2025-01-23
STU02895,Chemistry,Organic Chemistry,Spring 2023,Enrolled,Female,Sophomore,19,3.21,2,22732.45,9783.46,2023-01-25
STU02896,Mathematics,Calculus II,Fall 2023,Enrolled,Male,Junior,24,3.39,2,23811.63,12856.75,2023-08-16
STU02897,Business Administration,Accounting,Fall 2024,Dropped,Male,Senior,25,3.27,1,19567.23,10529.08,2024-08-16
STU02898,Mathematics,Statistics,Spring 2025,Completed,Female,Senior,29,2.78,3,20179.73,1100.59,2025-01-15
STU02899,Business Administration,Business Ethics,Spring 2024,Completed,Female,Sophomore,21,3.88,1,11323.01,3287.55,2024-01-14
STU02900,Psychology,Intro to Psychology,Spring 2023,Waitlisted,Male,Freshman,18,3.38,2,9535.39,2608.21,2023-01-29
STU02901,Computer Science,Intro to CS,Spring 2023,Waitlisted,Female,Graduate,27,3.06,3,5595.62,3134.19,2023-01-20
STU02902,Biology,Anatomy,Spring 2024,Waitlisted,Male,Freshman,24,3.14,3,18111.32,6437.96,2024-01-15
STU02903,Physics,Thermodynamics,Fall 2023,Completed,Male,Freshman,20,3.52,3,13465.77,6252.9,2023-08-28
STU02904,Psychology,Cognitive Psychology,Spring 2025,Dropped,Female,Graduate,23,3.25,1,12178.7,2961.39,2025-01-14
STU02905,Computer Science,Networks,Spring 2024,Completed,Male,Senior,26,3.56,4,12186.7,419.88,2024-01-13
STU02906,Biology,Genetics,Fall 2023,Completed,Female,Graduate,22,3.9,4,8968.01,2542.22,2023-08-31
STU02907,Biology,Genetics,Spring 2025,Completed,Female,Graduate,24,3.85,3,9568.37,2428.54,2025-01-21
STU02908,Mathematics,Probability,Spring 2025,Waitlisted,Female,Senior,25,2.6,2,22771.85,4455.14,2025-01-26
STU02909,History,Ancient Civilizations,Spring 2023,Completed,Male,Freshman,29,3.94,1,7197.2,1833.92,2023-01-29
STU02910,Mathematics,Calculus II,Fall 2023,Completed,Male,Sophomore,23,3.06,2,7284.67,615.84,2023-08-24
STU02911,Mathematics,Probability,Fall 2024,Completed,Non-binary,Junior,21,2.6,2,13158.71,3925.87,2024-08-19
STU02912,Economics,Game Theory,Fall 2024,Enrolled,Male,Freshman,29,4.0,4,24966.06,2718.61,2024-08-14
STU02913,Economics,International Economics,Spring 2024,Completed,Male,Junior,23,3.3,2,18228.82,9273.99,2024-01-23
STU02914,Computer Science,Data Structures,Spring 2025,Dropped,Male,Freshman,27,2.65,2,10293.9,1370.63,2025-01-16
STU02915,Economics,Game Theory,Spring 2024,Completed,Male,Graduate,34,3.04,1,14855.21,3398.9,2024-01-09
STU02916,English,Poetry,Spring 2024,Waitlisted,Female,Graduate,33,2.63,3,17856.07,5568.33,2024-01-21
STU02917,English,Linguistics,Spring 2024,Completed,Male,Sophomore,25,2.31,4,5028.36,1689.42,2024-01-16
STU02918,History,European History,Fall 2024,Dropped,Female,Sophomore,25,2.95,3,24440.98,5300.93,2024-08-27
STU02919,Business Administration,Marketing,Spring 2023,Completed,Male,Graduate,28,3.41,2,18755.46,5302.96,2023-01-21
STU02920,English,British Literature,Fall 2023,Enrolled,Male,Freshman,19,2.39,4,10088.41,437.48,2023-08-19
STU02921,Chemistry,Organic Chemistry,Fall 2024,Completed,Male,Senior,25,3.34,2,7570.92,2826.89,2024-08-25
STU02922,Business Administration,Management,Spring 2024,Waitlisted,Male,Senior,26,3.72,4,22705.98,6564.14,2024-01-24
STU02923,Economics,Microeconomics,Fall 2024,Completed,Female,Junior,19,3.12,4,20788.77,2237.12,2024-08-27
STU02924,Chemistry,Physical Chemistry,Spring 2024,Completed,Female,Senior,25,3.71,3,20887.05,6146.79,2024-01-24
STU02925,Mathematics,Discrete Math,Fall 2023,Completed,Female,Junior,27,2.85,1,21183.63,4330.06,2023-08-19
STU02926,History,Ancient Civilizations,Fall 2023,Dropped,Female,Junior,21,1.5,2,6459.67,3353.22,2023-08-25
STU02927,History,Modern History,Fall 2024,Completed,Non-binary,Junior,28,3.85,1,10321.04,5513.38,2024-09-02
STU02928,Chemistry,Biochemistry,Fall 2023,Dropped,Male,Graduate,30,3.34,4,14885.49,8368.06,2023-08-28
STU02929,Computer Science,Web Dev,Spring 2025,Enrolled,Female,Freshman,21,2.54,2,9561.78,1818.73,2025-01-25
STU02930,History,US History,Spring 2025,Enrolled,Male,Graduate,23,2.54,1,22980.47,1409.32,2025-01-22
STU02931,Computer Science,Algorithms,Fall 2023,Dropped,Male,Freshman,22,2.76,2,23944.54,13708.06,2023-08-19
STU02932,Computer Science,Machine Learning,Spring 2025,Dropped,Male,Junior,26,2.76,2,11804.5,2253.24,2025-01-24
STU02933,Business Administration,Entrepreneurship,Fall 2024,Enrolled,Female,Freshman,20,2.9,3,13492.75,1097.29,2024-08-26
STU02934,History,US History,Spring 2023,Waitlisted,Male,Junior,25,2.94,1,22423.41,3662.83,2023-01-14
STU02935,Computer Science,Intro to CS,Fall 2023,Completed,Female,Senior,18,3.19,1,12283.16,3312.62,2023-08-27
STU02936,Business Administration,Entrepreneurship,Spring 2024,Enrolled,Female,Junior,25,3.38,4,7614.41,1488.18,2024-01-09
STU02937,Chemistry,General Chemistry,Fall 2024,Dropped,Male,Senior,19,2.69,3,8855.09,3053.71,2024-08-12
STU02938,History,Ancient Civilizations,Fall 2024,Completed,Male,Freshman,20,2.72,1,8678.95,2419.49,2024-08-12
STU02939,Psychology,Abnormal Psychology,Fall 2023,Waitlisted,Female,Freshman,24,2.38,1,22217.4,6509.98,2023-08-19
STU02940,Biology,Microbiology,Spring 2024,Completed,Male,Junior,29,2.69,3,8814.35,3005.03,2024-01-11
STU02941,Chemistry,Biochemistry,Spring 2023,Completed,Male,Senior,19,3.44,3,22586.47,12707.36,2023-01-26
STU02942,English,Composition,Fall 2024,Waitlisted,Female,Junior,25,3.4,2,16375.38,7768.41,2024-08-13
STU02943,Chemistry,General Chemistry,Spring 2024,Dropped,Male,Junior,20,2.43,3,10246.32,1368.07,2024-01-12
STU02944,Business Administration,Entrepreneurship,Spring 2024,Completed,Male,Senior,28,2.66,2,19832.18,8251.29,2024-01-17
STU02945,Physics,Electromagnetism,Spring 2023,Enrolled,Male,Junior,29,3.24,4,8989.17,1415.85,2023-01-23
STU02946,Computer Science,Databases,Spring 2024,Completed,Male,Graduate,23,2.63,3,21170.27,11364.21,2024-01-23
STU02947,English,British Literature,Fall 2024,Completed,Male,Freshman,23,3.15,2,12779.66,6822.48,2024-09-01
STU02948,Psychology,Cognitive Psychology,Fall 2023,Completed,Male,Sophomore,28,2.87,3,15558.18,2548.79,2023-08-30
STU02949,English,Linguistics,Spring 2024,Enrolled,Female,Graduate,24,1.89,1,21995.06,4117.19,2024-01-11
STU02950,Computer Science,Machine Learning,Spring 2024,Completed,Female,Freshman,27,2.53,4,8655.77,4938.16,2024-01-11
STU02951,Biology,Evolution,Spring 2023,Waitlisted,Female,Senior,26,3.36,3,9237.18,327.05,2023-01-11
STU02952,Psychology,Developmental Psychology,Fall 2024,Completed,Female,Junior,29,3.18,3,7851.94,882.49,2024-08-15
STU02953,Physics,Electromagnetism,Fall 2024,Enrolled,Female,Junior,18,4.0,2,18435.36,4772.31,2024-08-27
STU02954,English,Creative Writing,Spring 2024,Waitlisted,Male,Junior,28,3.5,1,21630.7,6016.18,2024-01-10
STU02955,Economics,Microeconomics,Spring 2023,Waitlisted,Female,Freshman,29,2.96,3,19545.29,9745.42,2023-01-17
STU02956,Chemistry,Physical Chemistry,Spring 2023,Completed,Male,Senior,22,3.06,2,7709.17,3803.2,2023-01-24
STU02957,English,Linguistics,Fall 2023,Dropped,Male,Graduate,28,2.79,3,13230.42,4769.64,2023-08-23
STU02958,Mathematics,Differential Equations,Spring 2025,Completed,Male,Junior,18,3.4,4,9212.05,1563.58,2025-01-07
STU02959,Biology,Ecology,Fall 2023,Waitlisted,Male,Junior,21,2.26,2,10942.34,2007.72,2023-08-22
STU02960,Economics,Game Theory,Fall 2024,Enrolled,Male,Sophomore,22,2.7,4,5285.42,2866.5,2024-08-24
STU02961,Mathematics,Differential Equations,Spring 2025,Completed,Male,Graduate,27,3.45,2,18089.2,5725.45,2025-01-18
STU02962,History,World History,Spring 2024,Completed,Female,Graduate,26,4.0,1,9021.56,4910.87,2024-01-18
STU02963,English,American Literature,Spring 2024,Completed,Male,Graduate,29,3.09,4,14323.8,5625.69,2024-01-15
STU02964,Physics,Thermodynamics,Fall 2024,Enrolled,Male,Junior,22,3.42,4,19229.08,1703.34,2024-08-28
STU02965,English,Linguistics,Fall 2023,Enrolled,Male,Graduate,27,2.3,1,18667.22,8111.74,2023-08-18
STU02966,Mathematics,Discrete Math,Fall 2024,Enrolled,Male,Senior,19,2.91,2,20213.65,585.11,2024-08-22
STU02967,Chemistry,Biochemistry,Spring 2025,Completed,Female,Senior,27,3.48,4,17371.94,8736.17,2025-01-13
STU02968,Physics,Optics,Spring 2025,Completed,Male,Junior,20,2.81,2,23436.91,509.79,2025-01-13
STU02969,Biology,Microbiology,Spring 2023,Completed,Male,Senior,19,3.38,4,7783.93,2709.83,2023-01-29
STU02970,Chemistry,Biochemistry,Spring 2023,Completed,Female,Freshman,18,2.88,1,14470.79,6482.05,2023-01-13
STU02971,Mathematics,Calculus I,Fall 2024,Completed,Male,Graduate,22,3.24,1,13936.68,1447.68,2024-08-22
STU02972,Psychology,Cognitive Psychology,Spring 2025,Completed,Male,Freshman,19,3.18,1,9929.2,853.1,2025-01-15
STU02973,Psychology,Developmental Psychology,Spring 2024,Completed,Female,Sophomore,23,2.22,3,22884.56,963.85,2024-01-13
STU02974,History,European History,Fall 2024,Completed,Female,Graduate,30,3.66,4,17325.84,1907.2,2024-08-22
STU02975,Business Administration,Accounting,Spring 2024,Completed,Female,Senior,26,3.33,3,20619.92,3010.13,2024-01-09
STU02976,Business Administration,Accounting,Spring 2025,Enrolled,Female,Freshman,28,2.98,1,12143.15,4749.42,2025-01-23
STU02977,Physics,Electromagnetism,Spring 2023,Completed,Male,Graduate,34,3.03,1,15647.97,8437.63,2023-01-20
STU02978,Physics,Thermodynamics,Spring 2024,Enrolled,Female,Senior,20,2.71,1,6734.87,472.97,2024-01-15
STU02979,Economics,Microeconomics,Spring 2025,Dropped,Female,Junior,18,3.2,3,11709.84,2549.97,2025-01-16
STU02980,Mathematics,Differential Equations,Fall 2023,Waitlisted,Male,Sophomore,18,3.27,4,20669.37,12088.32,2023-09-03
STU02981,Psychology,Intro to Psychology,Spring 2023,Completed,Female,Sophomore,29,2.36,3,18068.67,7432.48,2023-01-14
STU02982,History,Modern History,Spring 2023,Enrolled,Male,Senior,22,2.96,1,5539.7,2988.52,2023-01-11
STU02983,Chemistry,Biochemistry,Fall 2024,Waitlisted,Male,Graduate,25,3.46,2,12897.33,4707.92,2024-08-22
STU02984,Mathematics,Statistics,Spring 2024,Enrolled,Male,Graduate,31,3.72,4,12935.02,804.19,2024-01-15
STU02985,History,Modern History,Fall 2023,Dropped,Male,Junior,19,3.65,1,21832.12,1736.56,2023-08-15
STU02986,Economics,Microeconomics,Spring 2025,Completed,Male,Senior,20,3.68,1,5617.94,678.95,2025-01-20
STU02987,Mathematics,Calculus I,Fall 2024,Dropped,Male,Sophomore,21,3.0,2,5544.05,1840.13,2024-08-21
STU02988,Business Administration,Management,Fall 2023,Completed,Male,Freshman,25,2.8,2,20007.78,878.44,2023-08-17
STU02989,History,World History,Fall 2024,Completed,Male,Graduate,32,2.45,1,6487.91,81.38,2024-08-24
STU02990,Psychology,Intro to Psychology,Spring 2023,Enrolled,Female,Junior,26,3.31,2,20998.96,12358.95,2023-01-22
STU02991,Economics,Macroeconomics,Spring 2024,Waitlisted,Female,Graduate,31,3.51,4,10309.46,1291.21,2024-01-21
STU02992,Biology,Microbiology,Spring 2025,Enrolled,Male,Sophomore,28,2.73,3,5386.09,3119.8,2025-01-07
STU02993,Psychology,Developmental Psychology,Spring 2024,Enrolled,Male,Graduate,27,2.66,1,9335.15,3279.52,2024-01-17
STU02994,Computer Science,Web Dev,Fall 2024,Waitlisted,Non-binary,Senior,24,2.45,1,8279.76,2302.49,2024-08-12
STU02995,English,Linguistics,Spring 2025,Completed,Male,Junior,27,3.74,4,22763.56,3343.66,2025-01-21
STU02996,History,US History,Fall 2024,Completed,Male,Freshman,18,2.94,1,20367.3,3529.61,2024-08-25
STU02997,History,European History,Fall 2023,Waitlisted,Female,Sophomore,27,3.08,2,13642.06,4517.44,2023-09-05
STU02998,Economics,International Economics,Fall 2023,Enrolled,Male,Graduate,32,2.94,4,21047.21,1263.38,2023-08-18
STU02999,History,Ancient Civilizations,Spring 2023,Waitlisted,Male,Graduate,34,3.24,1,18448.13,7525.48,2023-01-14
STU03000,History,European History,Fall 2023,Dropped,Female,Freshman,25,2.68,1,18452.97,6517.87,2023-09-05
STU03001,Mathematics,Discrete Math,Spring 2025,Completed,Female,Sophomore,22,2.42,3,18134.62,1596.22,2025-01-12
STU03002,Psychology,Social Psychology,Spring 2024,Enrolled,Non-binary,Freshman,23,4.0,1,7924.43,4238.03,2024-01-26
STU03003,Biology,Evolution,Fall 2024,Enrolled,Female,Sophomore,21,3.57,1,10998.26,1199.87,2024-08-12
STU03004,Chemistry,Organic Chemistry,Spring 2024,Enrolled,Male,Graduate,27,3.16,1,15556.88,2569.29,2024-01-09
STU03005,Chemistry,Biochemistry,Fall 2024,Completed,Female,Graduate,26,2.49,2,12661.26,4787.95,2024-08-19
STU03006,Business Administration,Accounting,Spring 2025,Waitlisted,Female,Graduate,22,2.52,1,21012.47,12256.45,2025-01-15
STU03007,History,Ancient Civilizations,Spring 2024,Completed,Female,Graduate,33,3.91,1,10632.01,126.82,2024-01-08
STU03008,Business Administration,Finance,Fall 2023,Completed,Female,Graduate,26,2.95,4,24132.01,5665.38,2023-09-01
STU03009,Chemistry,Biochemistry,Spring 2025,Enrolled,Female,Sophomore,24,3.34,3,24492.18,10123.11,2025-01-07
STU03010,Psychology,Abnormal Psychology,Spring 2023,Completed,Male,Sophomore,19,3.95,1,10808.22,1968.04,2023-01-12
STU03011,History,Modern History,Spring 2025,Waitlisted,Female,Senior,21,3.37,3,9987.05,4895.55,2025-01-19
STU03012,Computer Science,Machine Learning,Fall 2023,Enrolled,Female,Graduate,26,2.22,1,21588.93,7807.37,2023-08-18
STU03013,Psychology,Abnormal Psychology,Fall 2023,Completed,Female,Junior,25,2.21,2,11469.35,2419.08,2023-08-25
STU03014,Biology,Genetics,Spring 2024,Dropped,Male,Junior,23,3.27,1,5630.69,2238.19,2024-01-23
STU03015,Biology,Evolution,Spring 2023,Enrolled,Female,Junior,20,2.44,2,18475.01,8083.58,2023-01-26
STU03016,Psychology,Abnormal Psychology,Spring 2025,Enrolled,Male,Sophomore,22,3.77,3,14878.45,6749.01,2025-01-22
STU03017,Chemistry,Organic Chemistry,Spring 2025,Waitlisted,Male,Sophomore,18,4.0,2,11176.88,2114.31,2025-01-21
STU03018,Mathematics,Discrete Math,Spring 2023,Completed,Male,Sophomore,23,2.95,1,18736.42,6383.42,2023-01-15
STU03019,Chemistry,Biochemistry,Spring 2023,Enrolled,Female,Graduate,25,3.27,3,14384.9,4413.21,2023-01-25
STU03020,Mathematics,Discrete Math,Fall 2023,Enrolled,Non-binary,Sophomore,20,4.0,1,6201.7,3620.19,2023-08-23
STU03021,Computer Science,Networks,Fall 2024,Enrolled,Female,Sophomore,25,3.55,2,13189.93,1341.58,2024-08-15
STU03022,Chemistry,Physical Chemistry,Spring 2025,Enrolled,Female,Graduate,31,3.27,4,21649.79,11438.65,2025-01-24
STU03023,Physics,Relativity,Spring 2024,Enrolled,Female,Senior,19,2.92,2,14927.29,4233.74,2024-01-18
STU03024,Physics,Electromagnetism,Spring 2024,Waitlisted,Female,Sophomore,26,3.19,2,22408.1,2291.45,2024-01-12
STU03025,Chemistry,General Chemistry,Fall 2023,Waitlisted,Female,Sophomore,25,3.6,2,23645.36,12432.21,2023-08-27
STU03026,History,World History,Spring 2023,Dropped,Male,Sophomore,26,3.37,3,16727.28,775.75,2023-01-29
STU03027,History,Modern History,Spring 2024,Completed,Male,Senior,21,3.48,1,11943.34,4026.56,2024-01-14
STU03028,Physics,Optics,Spring 2024,Completed,Male,Sophomore,21,2.91,1,14178.33,8248.15,2024-01-20
STU03029,Computer Science,Web Dev,Spring 2025,Enrolled,Female,Senior,21,2.52,2,6222.92,1827.04,2025-01-16
STU03030,Mathematics,Discrete Math,Spring 2024,Completed,Female,Freshman,20,4.0,1,6794.23,2628.78,2024-01-11
STU03031,English,Composition,Spring 2024,Enrolled,Male,Senior,18,3.34,2,14364.53,7656.23,2024-01-21
STU03032,Physics,Thermodynamics,Spring 2025,Completed,Male,Senior,29,3.94,2,10131.46,1619.78,2025-01-24
STU03033,Business Administration,Management,Spring 2023,Dropped,Male,Senior,26,3.13,2,7739.94,2624.52,2023-01-29
STU03034,Physics,Mechanics,Spring 2023,Completed,Male,Freshman,26,3.58,4,22155.18,7323.11,2023-01-26
STU03035,Mathematics,Probability,Spring 2024,Enrolled,Male,Junior,24,4.0,3,15788.69,4904.67,2024-01-24
STU03036,Chemistry,Analytical Chemistry,Spring 2025,Waitlisted,Male,Sophomore,26,4.0,1,19095.74,3677.99,2025-01-26
STU03037,Economics,Microeconomics,Spring 2024,Enrolled,Male,Sophomore,26,2.26,2,11997.05,5486.83,2024-01-17
STU03038,Chemistry,Biochemistry,Spring 2025,Waitlisted,Male,Junior,21,3.53,2,10437.77,3192.56,2025-01-18
STU03039,Mathematics,Probability,Spring 2024,Enrolled,Male,Graduate,28,3.18,3,22025.78,5727.15,2024-01-10
STU03040,Mathematics,Calculus II,Spring 2025,Waitlisted,Female,Freshman,25,3.16,3,6951.58,167.86,2025-01-24
STU03041,Chemistry,Analytical Chemistry,Spring 2025,Completed,Male,Graduate,28,1.75,1,22811.02,5879.31,2025-01-17
STU03042,Biology,Evolution,Fall 2023,Completed,Male,Freshman,20,3.34,2,10993.84,1906.27,2023-08-20
STU03043,Physics,Quantum Physics,Spring 2024,Completed,Female,Junior,29,3.49,1,6910.71,461.34,2024-01-23
STU03044,Physics,Thermodynamics,Spring 2025,Dropped,Male,Graduate,32,2.84,3,15816.25,6821.37,2025-01-24
STU03045,Mathematics,Statistics,Spring 2023,Enrolled,Female,Freshman,24,3.27,3,12172.47,3323.32,2023-01-22
STU03046,Psychology,Developmental Psychology,Spring 2025,Enrolled,Female,Graduate,34,2.93,4,21425.5,8982.7,2025-01-25
STU03047,Chemistry,Physical Chemistry,Spring 2025,Waitlisted,Male,Graduate,28,4.0,4,19852.63,2945.75,2025-01-22
STU03048,Psychology,Abnormal Psychology,Spring 2023,Completed,Non-binary,Freshman,21,3.36,3,23998.5,398.71,2023-01-18
STU03049,Chemistry,Analytical Chemistry,Fall 2023,Completed,Male,Graduate,34,3.9,1,15757.82,3357.02,2023-08-27
STU03050,Business Administration,Marketing,Fall 2024,Completed,Female,Graduate,28,3.34,2,19077.05,9516.29,2024-09-02
STU03051,Mathematics,Statistics,Fall 2023,Enrolled,Female,Graduate,28,2.53,2,6457.99,872.18,2023-08-15
STU03052,History,Modern History,Spring 2025,Completed,Female,Junior,22,2.87,2,18914.9,8784.32,2025-01-26
STU03053,Chemistry,Physical Chemistry,Fall 2023,Completed,Male,Freshman,28,2.6,2,13624.01,3547.49,2023-08-27
STU03054,Mathematics,Calculus II,Fall 2024,Completed,Male,Senior,25,3.0,2,21101.91,8061.62,2024-08-12
STU03055,Physics,Relativity,Spring 2025,Enrolled,Non-binary,Sophomore,29,3.23,4,15504.37,6736.0,2025-01-16
STU03056,Physics,Mechanics,Spring 2024,Enrolled,Female,Sophomore,21,3.74,1,23690.36,10148.13,2024-01-17
STU03057,Computer Science,Intro to CS,Spring 2023,Completed,Male,Junior,25,3.69,4,24172.17,5368.59,2023-01-16
STU03058,Economics,Macroeconomics,Fall 2024,Completed,Male,Graduate,24,2.87,1,22276.2,1647.81,2024-08-24
STU03059,Mathematics,Linear Algebra,Spring 2023,Dropped,Male,Freshman,25,3.55,4,15779.24,6277.49,2023-01-21
STU03060,Business Administration,Business Ethics,Fall 2024,Dropped,Male,Senior,24,2.25,2,13817.62,7364.6,2024-08-14
STU03061,Economics,Game Theory,Fall 2024,Waitlisted,Female,Senior,23,2.99,1,5751.46,1698.72,2024-08-26
STU03062,History,World History,Fall 2024,Completed,Male,Freshman,21,3.83,4,24651.85,11946.64,2024-08-12
STU03063,Economics,Econometrics,Spring 2024,Enrolled,Male,Graduate,25,2.46,3,12277.61,951.0,2024-01-14
STU03064,Biology,Genetics,Spring 2024,Waitlisted,Female,Sophomore,23,2.94,4,6841.4,228.4,2024-01-08
STU03065,Mathematics,Calculus I,Spring 2024,Enrolled,Male,Graduate,24,3.55,3,6512.89,1808.62,2024-01-10
STU03066,Chemistry,Biochemistry,Spring 2024,Dropped,Non-binary,Junior,29,3.3,2,13097.94,7473.52,2024-01-12
STU03067,Computer Science,Machine Learning,Fall 2024,Dropped,Female,Freshman,28,3.17,3,23484.75,11625.5,2024-08-13
STU03068,Biology,Ecology,Spring 2025,Enrolled,Male,Senior,20,3.9,3,18460.18,3373.56,2025-01-14
STU03069,History,Modern History,Fall 2024,Enrolled,Female,Junior,23,3.17,4,10962.86,980.97,2024-08-27
STU03070,History,Ancient Civilizations,Spring 2023,Enrolled,Male,Sophomore,26,3.44,3,23497.45,12975.9,2023-01-18
STU03071,Computer Science,Algorithms,Fall 2024,Completed,Male,Graduate,24,3.14,2,15533.79,8637.22,2024-08-24
STU03072,Physics,Relativity,Fall 2023,Completed,Female,Junior,21,4.0,1,20467.84,639.24,2023-08-26
STU03073,Physics,Quantum Physics,Spring 2023,Completed,Female,Freshman,18,2.75,4,20782.88,6603.51,2023-01-30
STU03074,Chemistry,Biochemistry,Spring 2025,Completed,Female,Junior,28,3.04,2,5810.01,2135.77,2025-01-19
STU03075,History,European History,Fall 2023,Waitlisted,Male,Senior,29,3.22,1,13866.14,482.53,2023-08-30
STU03076,Computer Science,Databases,Spring 2023,Completed,Non-binary,Graduate,30,2.66,2,6656.09,3305.63,2023-01-28
